Z1-SD	Z1-SD	Z1-SD	Z2-SD	Z2-SD	Z2-SD	Z3-SD	Z3-SD	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z6-ZE	Z6-FMG	Z6-ZE	Z6-FMG	Z6-ZE	Z7-FMG	Z7-ZE	Z7-FMG	Z7-ZE	Z7-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z9-FMG	Z9-ZE	Z9-FMG	Z9-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z3-SD	Z7-FMG	Z10-FMG	Z10-FMG	Z6-FMG
Picea_mature_1107	7.10019686922928	8.44596593587474	8.41869058664357	10.0309221169529	9.75859118514826	10.056240616319	8.25951002535833	8.34948600748669	7.94730284674546	7.16644538175431	8.59275551732939	6.49372566500921	8.3455212356503	7.11215423124718	7.97067745407212	8.52229880821327	7.25904098509497	8.78705359528982	7.59077824899544	9.12853674786891	9.22980917809153	7.2036606142287	8.94951362800474	7.97991198272962	9.04594346689154	6.41826662886428	9.06672228397234	8.45402254722146	9.49778279651127	9.64046150175195	7.67260968394383	9.25606007421518	8.47031598425494	9.24180596473609	8.86975607936878	9.44966355357025	8.05087837662098	9.3813173327484	7.8183628237707	9.41005244729794	8.08312617328634	8.91373579617878	8.55402980079636	8.63541826558518	8.26260640852011	9.1337000627386	7.41021600413061	9.1577262702931	8.83067486125948	8.07283282791962	7.68849031811387	8.04982229297869	8.51208690895432	7.43637179697624
Picea_mature_3184	4.54013282780963	3.7697178936071	3.70332354862598	3.45919517499727	3.5322419249103	3.38151875066642	4.27384104472312	4.25250032454011	4.08831178778553	2.70607945818173	4.34196307761041	3.77952136784673	3.63521032944389	3.79330021889088	3.68440133247157	3.99836336708908	3.52507900114851	3.76256650736362	3.43417337553224	3.92655819851636	3.71522208285997	3.81906663468898	3.42262870028337	3.44482966405397	3.56538041304886	3.68589098048266	3.96066562039786	3.99103183641808	3.33365074754001	3.67173096063712	3.78511012150338	3.39354907274755	4.07597671460544	3.43111779481195	3.85645051182542	3.62258364833195	3.56663894374913	3.59713050809454	2.70607945818173	3.82231823556225	3.6990491020798	3.77872980841949	4.11459095141943	3.69917610874801	3.72837132892101	3.86143450039166	2.70607945818173	3.75814056944154	3.84588254965239	4.39388747340132	5.36514151763828	4.12268775030451	4.91523115651701	4.22625039355064
Picea_mature_1903	3.39257552864472	3.46650203636896	4.37357073846008	4.32327428469205	3.5322419249103	4.40890930518713	3.4729730216723	4.6731922778001	3.3429638849743	3.35335183497777	4.92137304140302	3.47366246293762	4.14082561117176	4.08950887554414	4.49808112005597	3.99836336708908	4.19234272730282	4.0259855921708	4.12044560884241	5.78727232473832	4.10682421490697	3.27282486120281	3.42262870028337	4.55326720537297	3.45293739686288	3.27893785683662	4.26634020661864	3.29579670627886	4.22656137580254	4.04840715227593	3.64578107761175	3.58821362523222	2.70607945818173	3.36908336421319	2.70607945818173	5.24013000042901	3.56663894374913	4.16670898993013	2.70607945818173	5.19045796219879	2.70607945818173	3.27554086003121	3.8070217883157	3.20992513305824	3.43634634089787	3.31426016514109	2.70607945818173	3.75814056944154	3.11822045598147	4.91685754747444	4.16852971427962	3.2598715014529	3.97762705452985	2.70607945818173
Picea_mature_1798	6.07954001078999	6.00755825715117	5.42211112505137	5.1496646684257	5.17229715702687	4.78278013694544	5.46525880442359	5.80377309925645	6.40817840390558	6.25943613981475	6.67507684540381	5.89763307442836	6.26546714674461	6.14402447982419	7.50938456933841	5.36144440387871	6.25197151911767	5.90452228694961	6.65684064288966	6.41327494039238	7.26242943645777	6.86703046072619	6.33471017354993	6.92031093710501	6.27561170442583	5.86262298850332	5.99706694649272	6.61094463611889	6.24879503788756	6.81768681786869	6.51488957253199	6.22679572942973	6.75916268585192	5.62932736239552	6.64522983945338	6.23110322011186	5.51088218982965	6.35586967525628	6.13378963734535	6.70494972735612	6.99921401844932	6.62634503584167	6.04430090337634	6.79649763305096	6.3748882652267	7.43351546650208	2.70607945818173	8.3093638318329	8.23539617052963	5.34217507118365	6.35538989216451	5.13760070571135	6.97997654755097	6.27829801335158
Picea_mature_1002	3.87420422011492	4.17969001758151	5.72233331933288	3.75970827482081	4.46734968562116	4.78278013694544	5.18673805446915	5.53238847147428	5.38399155617836	6.12673831786663	5.32088357682553	4.83702203919601	4.96810453824433	5.43099761514392	7.48445335209906	6.60975010182741	5.90353034549479	6.02414591211615	6.29859118611965	5.78727232473832	8.16323652191498	6.00925138067118	7.79137283128751	7.00152868384676	7.3592427513713	4.16830200359423	5.7341525281875	5.17780597936659	7.44114619026282	6.34977028364053	5.32880263245832	7.85995821869792	5.68397069388154	6.08674407695972	5.55874000219201	6.03351713097524	6.19875743915295	7.66211283405495	3.67272375852423	6.68582489938955	5.14678914769997	6.77903806492668	5.75185081705061	4.61972096710629	5.04939410147763	5.99044365472107	2.70607945818173	6.11150342068687	6.26373941926477	5.58094330963766	6.47928904878679	6.31613853693569	6.7396876918341	6.73270274218551
Picea_mature_1670	2.70607945818173	7.50497488624101	7.18750367571563	9.7370190008347	9.78040157084726	9.71987942666542	6.89904992695988	7.52023400761251	5.38399155617836	5.5080393893105	3.99855572288976	4.73217463027526	5.26903033586115	4.67996207943828	4.56840644277907	2.70607945818173	4.73164350926457	3.18695384496634	5.1546938167828	2.70607945818173	2.70607945818173	4.24534867125724	2.70607945818173	4.4309004606484	2.70607945818173	3.95600116944347	3.51418281258139	4.20840512426387	2.70607945818173	3.19561693153289	4.20020283032337	2.70607945818173	3.88559130195832	2.70607945818173	3.52999378644099	2.70607945818173	4.26330886445207	2.70607945818173	4.04974326730292	2.70607945818173	4.81507623552685	2.70607945818173	2.98759539536575	4.59408159748454	2.70607945818173	3.01185385678704	5.83917927880406	3.26426731727949	2.70607945818173	6.46374292808442	4.70117355714637	4.21267598826554	4.20693925426526	5.55722920512975
Picea_mature_3416	7.07350483890341	7.36565380748781	6.11284009445389	4.80194271991517	2.70607945818173	4.69923051429708	4.78402581613642	5.80377309925645	6.66979246825624	4.85518437806397	6.01416727365892	5.75131464594584	6.29168238555629	2.70607945818173	3.82895982469049	2.70607945818173	5.06071608376821	2.70607945818173	5.00429410746835	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	5.54029902870416	2.70607945818173	6.17316533988764	3.07030336455408	2.70607945818173	5.9670760081655	3.10547948070987	6.37231208250903	2.70607945818173	5.96962321683299	2.70607945818173	7.29887586027537	2.70607945818173	6.31127586546655	2.70607945818173	6.68176457793777	2.70607945818173	3.39031345417007	7.20787553163294	3.22518177461417	2.70607945818173	5.83917927880406	3.26426731727949	2.70607945818173	4.49772286101489	6.21967751959897	7.78258601491711	6.21447932473806	4.22625039355064
Picea_mature_625	6.44861793625506	6.08922500482621	6.36248260227607	6.17970001212828	5.87042501555586	5.13527316394809	6.84065955824202	6.80207267537764	5.77946012657997	4.62543201531901	5.834955140145	4.49223796000651	6.03625493799938	4.32080386002565	6.24562201564987	5.27840390927744	5.67520285585702	4.93960092283873	5.35290605671802	4.25381995962596	5.03615433293818	4.6193518659799	4.61202481989131	5.38404593193462	4.81928577980242	4.42588629616885	5.08145160207814	4.84317253449247	4.39673349421332	4.77760248620436	5.25643393837725	5.06263270910001	5.47127932985534	4.82687431673322	4.29487940089071	5.06903327360484	5.88171786369155	4.56503038988532	4.04974326730292	4.55821180032726	3.9110316914779	4.53819506638592	4.39182011950228	4.23493897674811	3.89604044161569	4.08937349575853	5.83917927880406	4.50561793598272	4.18747502737374	6.20725742990403	5.07406348799871	5.70439584318741	5.89342026205525	5.82703923965192
Picea_mature_2090	4.83931661648344	8.38319606031409	7.3827423871887	7.52201163585132	7.1987021409591	7.43492442165188	6.20602995474107	5.64043544406193	5.59574027777674	5.91722873255922	6.13507574336332	7.20001861787326	5.46942827113333	6.27135566908111	5.32354871795242	4.48123766289086	5.06071608376821	5.00976184084287	5.81849165432868	6.6222078874115	3.99255120296991	5.41459967922132	3.21533228047879	5.03276426979489	3.90459490507177	5.02651134922556	4.35208426518769	5.08349300894673	4.57324842855695	4.81921797846586	5.2187548652676	4.04544434574903	4.7890293089486	4.14171048079502	4.46295759228535	4.72338905817175	4.45055171661655	4.62027835045876	4.32548495514595	5.13342397327739	4.89935470204371	3.77872980841949	4.1385176327717	5.20237942598672	3.84341799301199	3.61025018127676	5.83917927880406	3.92540845131427	4.08549008543598	6.4280919890592	3.76135299487181	4.37369411906098	5.45088259421911	4.47603529976734
Picea_mature_648	7.15722955620468	6.12835732116704	6.07830619308908	4.98718603969746	4.97681504209365	4.51347118242519	3.77857768059287	3.89767546541279	3.599745109527	6.2078352600072	4.48148845600207	6.39936606266978	3.63521032944389	5.67422852452517	3.27804543808425	6.45189841694612	2.70607945818173	5.41912762062494	2.70607945818173	6.26521750453315	5.3105961984654	3.67568379150497	4.44463954764891	4.29461035430903	4.9420358226276	3.51107283216714	5.08145160207814	2.70607945818173	5.04824921434718	6.0502180141628	3.25494208797154	5.01667176416367	3.30802285103858	5.3941480797859	3.85645051182542	5.61308452046965	4.03908030143513	5.34681715736309	3.67272375852423	5.2451851603989	3.11810494423477	4.19170361659707	4.18486082241819	3.75695089324707	4.20365300238536	4.58032219429859	2.70607945818173	4.22378059922699	4.44778903541824	3.75030727279228	2.70607945818173	2.70607945818173	4.13577661888165	2.70607945818173
Picea_mature_593	2.70607945818173	2.70607945818173	3.91612838100939	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	6.15428884246656	2.70607945818173	4.73217463027526	2.70607945818173	6.14402447982419	3.27804543808425	3.71989135674116	2.70607945818173	3.94575882931329	2.70607945818173	3.42447875333141	5.26854470962309	2.70607945818173	5.37862177022896	2.70607945818173	4.03720479660175	2.70607945818173	5.5815481162575	3.12451348041077	5.66328839372726	5.53189009652807	3.25494208797154	5.34675033023565	3.13324969454609	3.12759871568142	2.70607945818173	5.87331611706053	2.70607945818173	4.24328393519135	2.70607945818173	5.65887796684695	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.01185385678704	2.70607945818173	3.16277671140639	2.70607945818173	2.70607945818173	2.70607945818173	3.2598715014529	2.70607945818173	3.90411344924015
Picea_mature_3738	12.8960454177289	12.960069928985	11.9036183632398	12.457992096084	12.0171550842176	12.3467594227384	12.0086708022279	12.0818035504235	11.8735183865713	10.6793988556773	12.5390508944592	11.1151416795214	12.5313318418223	11.3379420424135	13.0574545434886	11.4282857404992	12.1868955380229	11.5633118766585	12.4878747947025	11.9044771956018	11.2317487639525	11.9225994406501	11.4977246518224	12.8291929878691	11.4629573780221	12.11983336433	11.3748340435539	12.4778960258908	11.262906699399	11.1598652518891	12.0697535497026	10.956432614126	12.0881815293136	11.3232480771688	12.8545618047419	11.2975262996723	11.6366752089352	11.0327960745582	12.6151641094292	11.1969247074565	11.7613636598575	10.6915322441219	11.3701003630229	12.7556293604207	11.3144683603246	11.3497916585227	12.5699033274443	11.450844688358	11.2346545850451	12.2252818577812	11.4387607495811	10.9753621506393	11.7320455861786	11.5130094517232
Picea_mature_1411	4.35828815323192	4.33781253418217	4.79368667860171	4.80194271991517	4.10161902536563	3.85600557132772	4.00568315226582	3.89767546541279	3.3429638849743	3.97063712915104	5.17497684888921	4.35203229991712	4.14082561117176	3.95230358162659	3.68440133247157	4.11308204240681	3.70273130626916	4.29765371077113	5.00429410746835	4.97825338322648	3.86391445972528	4.05372618739531	3.82264773241601	4.29461035430903	4.15488004281878	4.42588629616885	3.83489356655451	3.71400171135917	4.33161959397201	3.39514763367779	4.01344107438486	4.14489940228003	4.18613273677374	3.76091968230604	4.6104786903675	4.12215611568954	4.15689734925522	4.08443102584852	4.54805172325031	4.64581549410844	4.23475288719007	3.94892633438436	3.83928462340461	3.81122708391684	3.59587874266004	3.86143450039166	2.70607945818173	4.36028374875459	3.84588254965239	3.18118341871098	2.70607945818173	3.48459651805608	3.55347473625119	4.47603529976734
Picea_mature_1172	5.95536773709166	4.81968754140051	5.62927924619823	4.80194271991517	4.86710530817092	5.41419730405142	6.10989538732056	6.24951251563862	5.67215146800707	4.92351002575321	5.51417660195458	5.18858573961168	5.7998192501612	5.29116758969085	6.39656524855048	6.90841005473698	5.19896993962057	6.50582647527249	5.72764051017161	6.44112597694648	6.4399679053871	3.94326589313116	6.82943184962429	5.32067811559384	6.70649379195279	3.51107283216714	6.41025046313013	4.98203161728654	6.32654318538728	6.46640837417958	4.84688422496397	6.68982057342413	4.6189722530211	6.66611009314389	4.97151614544704	6.5166480647522	5.2098710042844	6.98440777443606	4.04974326730292	6.36320809218072	4.40778739303203	6.80149134594413	6.93811585392326	4.42793665069688	5.95172451514346	6.7065788517778	6.32068408091341	6.60012015264767	6.14757464539914	6.0435869998775	6.53742459117121	6.04310308414375	6.08804936053756	5.82703923965192
Picea_mature_170	2.70607945818173	7.22935678625278	7.20350040032648	9.0084393090339	8.15775162746694	8.92591702734633	6.39709354372689	5.83427437202841	4.75395756796045	4.78307619439462	4.82474943534289	3.47366246293762	4.74814654696017	4.21110524292016	4.9745593921868	2.70607945818173	4.45334644039605	2.70607945818173	5.28998690052264	2.70607945818173	2.70607945818173	4.33014719412084	2.70607945818173	4.94997740713005	2.70607945818173	4.16830200359423	2.70607945818173	3.42588226189305	2.70607945818173	2.70607945818173	3.90591026900243	2.70607945818173	4.07597671460544	2.70607945818173	2.70607945818173	2.70607945818173	3.56663894374913	2.70607945818173	2.70607945818173	2.70607945818173	4.28049107500575	2.70607945818173	2.70607945818173	4.26941649141278	2.70607945818173	3.2337420912539	2.70607945818173	2.70607945818173	2.70607945818173	6.26238555329258	4.16852971427962	3.91622222913743	4.7502832376528	3.41078400049255
Picea_mature_434	4.1429797410269	3.7697178936071	2.70607945818173	3.75970827482081	2.70607945818173	4.86124143609196	4.00568315226582	4.14671343606907	3.95121095441306	4.23267291728031	3.99855572288976	3.77952136784673	4.2662010800636	4.21110524292016	4.34386455203452	4.55781905398546	4.19234272730282	4.29765371077113	3.43417337553224	5.19637572108964	4.62186685035509	3.94326589313116	4.09919395211475	4.14001756971073	4.81928577980242	4.57099906667515	4.64429885469622	4.10518820811916	4.86549284351205	4.77760248620436	4.0632633436246	5.19175526625736	4.23735191291351	5.03522222242085	3.85645051182542	4.46003534119968	4.36064907859878	5.12752121723228	3.67272375852423	5.31488953523046	4.95266957103071	4.84474307948389	4.80632154377714	4.19937943073472	4.79398068775428	5.3086787835716	2.70607945818173	5.67587232640618	5.10139081465491	3.75030727279228	5.49031081227111	5.17829197576433	5.12937198197789	4.58379107568827
Picea_mature_2142	3.66818909379324	6.58637795859109	5.17812753612179	6.35138534028944	4.61515368575411	5.30936829987698	3.64003176141025	4.14671343606907	4.41961233412269	3.61409600094836	4.7203426348612	6.18953474724332	5.03393756404647	5.13534846466517	2.70607945818173	2.70607945818173	3.28903331614983	3.53153366261342	3.94242065599482	4.25381995962596	3.53547302896386	4.55321640040999	3.21533228047879	2.70607945818173	2.70607945818173	2.70607945818173	3.51418281258139	3.12451348041077	3.51214779277139	3.39514763367779	3.25494208797154	4.19141717946933	4.13244398714333	3.83550500474033	2.70607945818173	3.8196813330894	3.31902785274343	3.34107209380333	3.67272375852423	3.82231823556225	4.28049107500575	2.70607945818173	2.70607945818173	3.95756713251033	2.70607945818173	3.13770800907836	2.70607945818173	3.4907034967118	3.41519853588074	3.75030727279228	2.70607945818173	3.48459651805608	2.70607945818173	3.41078400049255
Picea_mature_3458	6.34489979811972	6.2035243967008	5.85125388908928	5.65548005043758	4.86710530817092	5.30936829987698	5.14754883389523	5.37381740280495	5.47261896652166	5.4187491727489	5.51417660195458	5.94320911475192	5.55966349908389	4.95909073556673	4.4234530308358	5.18997462024304	5.70586245328153	5.31418345597588	5.77380175928314	4.10260291372019	4.75437072858573	6.18283051906526	5.40752358957062	5.11070586181027	5.13273208788661	6.36419032257157	5.29594420514612	6.38018444868343	5.29060987222896	4.81921797846586	6.03240680126167	5.12874228630756	5.85401960400385	5.47085801017284	5.07266510279224	5.48475087137881	5.51088218982965	5.52213610163114	5.50984728254377	5.28048270720591	5.90771094707706	5.61222840041495	6.19055772177406	5.98720521129238	6.04894687844058	5.61353625953785	5.83917927880406	5.98070319933757	5.25583949746173	5.5588377704288	4.70117355714637	5.39975234044948	5.79521192670605	5.08890501570328
Picea_mature_3309	3.49635899246649	5.00600938591433	5.10961255023397	4.89783525273976	5.07812163488975	4.02311715556491	4.93231635135317	5.04248176423733	3.79233377753484	5.55061222235051	4.48148845600207	4.61794902819984	4.14082561117176	5.24118964218582	6.05412181726732	5.91806152771678	4.66765181654417	5.71380469967288	4.12044560884241	5.12753390398743	6.01086046856787	4.95701874202237	5.15714487246443	5.44461929484413	5.2540650712098	3.27893785683662	5.48124468557719	4.39029293839331	5.32195180861149	5.43182066843328	3.84742920273594	5.32831183476786	4.50466911710995	4.85664092374047	2.70607945818173	5.12851167780788	3.31902785274343	4.97237755590162	2.70607945818173	4.61729122190325	4.52279092317886	5.37683796317007	4.79265828446518	4.08529851857941	4.64455931134272	4.59934629902366	2.70607945818173	4.9116499422707	4.28089603077729	4.28009779309983	4.4640829977103	3.48459651805608	3.97762705452985	5.34300594649957
