S1	S1	S1	S2	S2	S2	S3	S3	S3	S4	S4	S4	S5	S5	S5	S6	S6	S6	S7	S7	S8	S8	S8
Picea_mature_407	4.84112632752452	5.00597082157599	5.52168733867185	5.39277681839475	4.93581603755198	4.15432791157066	4.15432791157066	5.42980276542912	5.72660306448642	5.6209237766278	5.04642396911337	5.4920077772749	5.99402459761687	5.6071481064578	5.64297615541273	5.45635073967637	6.37595208075186	6.37427003082384	7.48242792966285	6.47397130596304	6.33470269567233	6.38677503114154	6.52195885484646
Picea_mature_302	5.98910873755343	5.24375815584756	5.06801091950739	5.57106410580288	5.66632866352204	4.15432791157066	4.15432791157066	5.83060720462319	5.88125797547881	6.26336375782825	6.46719157278643	5.90373099262608	6.1858263886303	6.19032204456095	5.34963438337629	6.21975317685093	6.65224590254529	4.15432791157066	5.53827364528125	5.94349300370102	6.552006029241	6.58730542438756	6.26468341233603
Picea_mature_350	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.00443071078649	5.18961506738571	5.30448395189572	5.17151286631346	5.1829868019529	5.14769688778701	4.83704621496746	4.60159020208806	4.93884406478711	4.74011527179984	5.09669925792309	4.79204786229763	5.48900954324384	5.2302488516147	5.0468708152933	4.87060356204631
Picea_mature_294	5.98910873755343	5.51440791816033	5.90330167729793	5.92124556757528	5.82781778669165	6.77025031824749	9.45053057307032	8.81363542315256	9.97619376376237	10.3649565387289	10.2866108675352	10.0188256257367	11.3626543122939	10.8117470013173	10.0915912513845	10.536920827322	13.0836785964872	9.2332286801648	9.40673898990541	10.2843686362577	8.75109123823939	8.71240297044235	8.78689544946387
Picea_mature_1944	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.96819199326023	5.10853937080772	5.82253527043866
Picea_mature_307	7.76251628761527	7.6132783102895	7.65397367200567	7.68714292984234	7.71963424161733	8.04305396624592	7.64498339836313	7.83262040652858	8.57399461803802	8.11059587830496	7.98364225817393	8.13193642711203	8.72882523963173	8.19230347958184	8.40032725423454	7.64852184596914	8.05115891961094	7.51919361521668	9.79072889550761	8.66883944176063	7.74290137299742	7.68687045715958	7.6379930157141
Picea_mature_207	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.60077181132674	4.15432791157066	6.41487524536655	6.51238390208953	6.07345776674714
Picea_mature_2316	5.76724302977758	5.79294284296198	6.2914903859007	6.6759385657263	6.82168090383637	6.11392718708091	4.15432791157066	5.7268014479849	4.84721537729417	4.7290203828915	4.68277914263798	4.80398156397331	5.44380779641221	5.25289964798962	5.03853502593876	7.01823718496553	5.96871877951789	5.73541573241276	4.15432791157066	4.15432791157066	4.42498522943183	4.45605940804021	4.41820139111417
Picea_mature_3095	5.56782546115435	5.91046812388294	5.3215993377059	5.48570831101356	5.24679178172193	5.58911217894971	4.15432791157066	5.7268014479849	6.11516656780521	5.83319864615991	5.72520025873782	5.75630319690558	5.09067619309659	5.17305187760246	5.06489060551988	5.3734946781288	5.17335601059716	5.46529060738633	5.47190720881639	5.4733051547287	5.70493393436941	5.54906715191945	5.80551176150592
Picea_mature_2621	8.72610287380193	8.54415805225338	8.66707693906322	8.83182077394499	9.16942772944552	10.9686608123833	4.15432791157066	8.49744838840243	9.19165633463751	7.84170767496614	7.39353642568796	7.57461052449151	7.09057377857208	6.70844675139899	6.93943472754403	7.12852721804038	6.84803500410484	9.62731451651103	7.57984909584825	7.09551605338395	8.23242280727822	7.72674540689277	8.11214280590194
Picea_mature_2398	4.99164456879933	5.3424365094136	5.42654931442308	5.17540657312322	5.66632866352204	4.15432791157066	4.15432791157066	4.64982745688786	4.41837032470549	4.3902365047434	4.38068984044068	4.29723634273942	4.67713888351081	4.58248830026546	4.85737004636138	5.48254607411483	4.9991916080724	5.09669925792309	4.60708401400602	4.37275746941402	4.34585165160825	4.32874410603045	4.15432791157066
Picea_mature_3493	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.32123329248836	4.31447197086222	4.35634849678012	4.15432791157066	4.31666621836877	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.37275746941402	6.05930487972107	6.44657427431805	6.75000004478224
Picea_mature_1893	5.41124627342645	5.79294284296198	6.02699529268823	5.39277681839475	5.96987008825248	6.11392718708091	4.15432791157066	5.16977825730793	4.68023343659607	4.7290203828915	4.79007663161382	4.73977021275493	4.67713888351081	4.61181307736112	4.54205354489015	4.77735961251275	4.95465570330273	6.04982194290743	4.15432791157066	4.37275746941402	4.86428507389391	5.0627328196712	5.07296440895138
Picea_mature_2224	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.41837032470549	4.67951869848791	4.77019472884618	4.8892339676663	4.49765317615506	4.61181307736112	4.78436978346897	4.98519315184878	5.11927330650406	4.15432791157066	5.24196552765522	4.72898384866613	5.305077386444	5.03068532341983	5.50292281065814
Picea_mature_952	10.2375978862145	10.2133374829014	10.3200388920007	9.817498345871	10.1042603806638	10.4233498871977	8.51965210532618	10.2354638930028	10.7624474589872	10.7390549677207	10.9186440880638	10.7784372524019	9.61399865716081	9.87076880389851	10.1870420743046	10.0797912273412	9.69100412452836	10.3774737805205	8.66584408063966	8.81116011335718	10.3348637590162	10.4426032025526	11.501591564532
Picea_mature_2467	10.9988154531669	10.8378452343853	10.3718839250801	10.6416163064076	9.79200616521531	10.7776771038856	9.45053057307032	9.78167710523259	10.5669525947228	9.99700239361176	9.96661943032302	9.55215370487617	8.47533369619507	8.55555486574815	8.01731346961739	9.13063713775638	8.89709793182615	9.61287616735104	7.70834856978721	8.34610974757603	9.64188313269418	10.0009889741157	10.1959859705253
Picea_mature_1857	7.29423962281784	6.65237531098404	7.17165197851972	6.45599536650446	6.212739628952	4.15432791157066	4.15432791157066	6.28957320106292	5.54776865134159	4.59445558695682	4.51169046639161	4.78857523160035	4.49765317615506	4.66528292900559	4.60159020208806	4.55019380603917	6.10958386281931	4.15432791157066	6.3762967260321	5.31989946074964	5.58020663713753	5.5301276346558	5.45699435946548
Picea_mature_832	7.29423962281784	7.0348962804483	7.17165197851972	7.47535876437629	8.04783532594541	5.58911217894971	4.15432791157066	5.70487642881825	4.93789467984267	4.83650719050541	4.84609209724135	4.80398156397331	4.86354127479809	4.9402841694717	4.95361285860561	8.65994366117549	8.32346627489371	6.94918096632994	4.15432791157066	4.15432791157066	4.42498522943183	4.58027012794958	4.47728153429105
Picea_mature_1651	4.84112632752452	5.24375815584756	5.60901473336367	5.48570831101356	5.47763470001978	6.11392718708091	4.15432791157066	4.72555905566983	4.68023343659607	4.487583446964	4.54560030430067	4.58166454489724	4.15432791157066	4.43521063818859	4.15432791157066	4.43468500118883	4.15432791157066	4.15432791157066	5.32476603126707	4.76809125116772	5.05864068754775	5.01415787692152	5.31885851380752
Picea_mature_2720	4.15432791157066	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.52722278622192	5.77842592249992	4.63281076618426	4.73977021275493	4.67713888351081	4.43521063818859	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.37275746941402	4.78497376994316	5.41941095720953	5.12463702470302
Picea_mature_3712	6.13256523246792	5.51440791816033	5.42654931442308	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.95706284056557	4.41837032470549	4.67951869848791	4.79007663161382	4.62638668880716	4.63873104797824	4.71347486271005	4.37862971759172	4.71243810429844	5.08119715196062	4.82649877672664	5.24196552765522	5.09082115219264	5.79024400485834	5.54906715191945	5.62993926789312
Picea_mature_674	4.84112632752452	4.15432791157066	4.68766110067768	4.15432791157066	4.93581603755198	4.15432791157066	7.64498339836313	6.5506725628954	6.27763356570679	7.30075525447959	7.26177488170602	7.32882194582382	8.40068512164859	7.67088394420862	7.72956201671619	8.25299776962457	7.50265969633023	5.60861881423558	8.96578819879271	8.41879750426291	7.87704796702023	8.11406874320233	7.74507040616472
Picea_mature_1953	4.84112632752452	5.13317756341789	4.90440064780411	5.39277681839475	5.24679178172193	6.48224135624394	4.15432791157066	5.09125573065422	5.2782324836922	5.28237148385208	5.18306802755236	4.94056772365971	4.63873104797824	4.71347486271005	4.82193855255217	4.98519315184878	4.82922230114748	5.46529060738633	4.79204786229763	4.76809125116772	5.60199057567775	5.46104574006935	5.70716994125962
Picea_mature_1004	4.99164456879933	5.24375815584756	4.90440064780411	5.04306100696643	5.24679178172193	5.58911217894971	4.15432791157066	4.95706284056557	5.2782324836922	5.43715604620845	5.23870170741308	4.96490622140789	4.77776908306227	4.79865540369529	5.01126696231598	4.55019380603917	5.55655175843197	4.15432791157066	8.56820759290432	8.09209343600322	10.1189894443661	9.30397671641847	9.06259833522309
Picea_mature_2058	7.04331866733814	6.65237531098404	6.58968665819415	6.19216608952862	6.67394862685694	6.11392718708091	4.15432791157066	6.45717078161184	6.11516656780521	5.67588596883155	6.11863801192398	6.06787768751539	4.80770010218457	5.4674643008506	5.13921035311947	4.93884406478711	5.13768201073496	4.82649877672664	4.15432791157066	4.90327470373655	5.26090382514944	6.50379470008207	5.53610306978685
Picea_mature_2256	5.41124627342645	5.13317756341789	5.06801091950739	4.88371100464306	4.93581603755198	5.58911217894971	4.15432791157066	4.44133932335849	4.7966810667961	4.67951869848791	4.63281076618426	4.80398156397331	5.58217252175661	5.2419138025717	4.65388780239147	5.10950079790419	4.74011527179984	4.15432791157066	5.47190720881639	5.51973271318343	4.65884948147829	4.58027012794958	4.41820139111417
Picea_mature_1484	4.6422379900747	4.15432791157066	4.68766110067768	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.09125573065422	5.5691286238318	5.37811638663655	5.45080940986493	5.15512755536506	4.83623443810463	5.17305187760246	5.03853502593876	4.55019380603917	5.20763593946118	5.29886915669611	4.60708401400602	4.58994765296258	4.34585165160825	4.45605940804021	4.34104448962066
Picea_mature_787	7.11039592357643	6.06783284958651	6.51108734772455	6.09071695207355	5.66632866352204	4.15432791157066	4.15432791157066	6.33019175827292	6.4735637961756	6.12343005437688	6.54688055666805	6.46183969262141	5.50894485688949	5.84919873873465	6.00728969151081	5.42947516741063	5.31840307564642	4.15432791157066	5.15094594463372	5.50448265542046	5.46414840843828	5.8658682413687	5.34544554009167
Picea_mature_3562	6.30165401617608	6.06783284958651	7.04063908568415	7.20324689091362	6.59359336250106	6.11392718708091	4.15432791157066	4.90639705763099	5.0183113901989	4.77439534225104	4.79007663161382	4.86204478510954	4.35285822452883	4.47849348121538	4.78436978346897	5.07017500248892	6.63747560880579	7.28154820165101	9.5566199293761	5.54959419963069	8.78751980551825	8.64155218993262	10.1992890737899
Picea_mature_1414	5.49244850662099	5.59084476312615	5.52168733867185	5.65020039615774	5.24679178172193	4.15432791157066	4.15432791157066	5.37106354845477	5.59007686104801	5.03968376340129	5.03279593028927	5.11652654967688	5.02940664039783	5.04447905559726	5.2504142449911	4.55019380603917	4.95465570330273	4.82649877672664	4.93228657753142	4.96181579659511	5.05864068754775	5.20667094703415	5.03660152151118
Picea_mature_642	13.6159918613872	13.684272365548	13.9825204186154	14.5672488806486	12.8285292361004	12.7715594432856	7.64498339836313	11.6620604456876	9.73314176348743	6.53216723693992	6.43699030622951	6.34981616973535	7.15107229520654	6.66610950083285	6.77460751106267	6.43613108415614	7.5726230977845	7.24407281399095	5.65990837242672	5.45736074673737	5.78106881905339	5.63911528577634	5.84762008469929
Picea_mature_2063	6.58572556703935	7.01082524863333	6.7343602085152	7.24869143904031	7.07667921002859	5.58911217894971	4.15432791157066	5.79018390980868	5.05554985994441	4.59445558695682	4.72824030559106	4.66709896446011	4.49765317615506	4.81814770625656	4.65388780239147	4.93884406478711	4.82922230114748	4.15432791157066	4.79204786229763	4.5319416279633	4.48557234127646	4.82421621977499	4.52698486601355
Picea_mature_2431	7.74869640001204	7.21382076282221	7.44365689993822	7.24869143904031	7.07667921002859	7.6870776911859	4.15432791157066	7.11560564471537	7.12103807400755	7.22814824165961	7.41809767120766	7.3756939900361	7.41967663009969	7.7105780997067	8.00762895110459	8.57299279243532	8.09912997449256	7.90054056723208	6.90208597322171	7.6737492721816	7.22360876238537	7.30766876998538	6.65188242813415
Picea_mature_2059	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.35634849678012	4.15432791157066	4.15432791157066	4.15432791157066	4.55019380603917	4.49407485009092	4.15432791157066	4.15432791157066	4.46294033821235	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_2438	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.37862971759172	4.15432791157066	4.15432791157066	4.15432791157066	5.76964029486402	4.37275746941402	6.30483908542658	6.18352007126044	6.45194971997487
Picea_mature_2617	5.63830601636024	5.51440791816033	5.06801091950739	5.17540657312322	5.82781778669165	4.15432791157066	4.15432791157066	4.8517097647811	4.52722278622192	4.83650719050541	4.77019472884618	4.78857523160035	4.80770010218457	4.73600787208621	4.89097388750017	5.10950079790419	5.19066129973072	5.29886915669611	5.65990837242672	4.87204485780921	5.13146126951678	4.99726815699958	5.44518846596899
Picea_mature_2444	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	6.42777291680703	5.33111386287879	4.86204478510954	4.71280601414119	4.90757887426828	4.47122071198692	4.55019380603917	4.43194305464247	4.15432791157066	4.15432791157066	4.15432791157066	4.58134213969906	4.70290545718754	4.74113628066803
Picea_mature_2471	6.99673401779405	6.71400183480987	7.50418190865054	8.24896862212275	7.64383455366807	4.15432791157066	4.15432791157066	5.53809611151581	5.0183113901989	5.28237148385208	5.66983842338641	5.27832024926605	7.29020470102344	6.46299493439673	6.05859483658068	6.47087777758275	5.34781107705977	5.60861881423558	7.72058173781488	8.67463760085667	7.73220459513827	7.32439174774634	7.65317639045028
Picea_mature_363	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.41837032470549	4.32123329248836	4.38068984044068	4.15432791157066	4.35285822452883	4.15432791157066	4.37862971759172	4.15432791157066	4.15432791157066	4.15432791157066	4.60708401400602	4.15432791157066	5.6648815462504	5.24561317597497	5.07296440895138
Picea_mature_343	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.44133932335849	4.41837032470549	4.487583446964	4.54560030430067	4.47336109269343	4.55045636602637	4.51656665530954	4.15432791157066	4.15432791157066	4.35078265092377	4.15432791157066	4.60708401400602	5.01601543110296	4.81254909592216	4.75455302924642	4.6798997097801
Picea_mature_3681	7.4046643232678	7.80532996597589	7.91317251742382	9.76061909936097	9.86010205182961	8.5652621275948	8.51965210532618	6.88864228807698	6.48364186749007	5.45609951101452	5.77154400446126	5.63491581596434	6.764000586971	7.11133935214288	6.90270147628709	10.7799220221947	9.97376786564472	10.2149584597419	5.15094594463372	5.13713944094021	4.91223986411674	5.24561317597497	4.71140140603177
Picea_mature_1578	5.88329312432264	5.96519042958336	5.60901473336367	5.79354843576826	5.66632866352204	6.77025031824749	4.15432791157066	5.7268014479849	6.18011513661621	6.52053032900374	6.37443908508663	6.40701518883481	5.80609318182421	5.81756094698301	5.90919151688391	6.13384816636639	6.46331562953295	6.3004787796864	5.15094594463372	6.14575583313533	6.75630528017051	7.01767998079747	6.97710072145808
Picea_mature_3943	5.49244850662099	5.24375815584756	5.76545997512375	6.64168512357414	6.95504428993296	5.58911217894971	4.15432791157066	4.90639705763099	4.9791879937602	4.56203094730555	4.63281076618426	4.66709896446011	5.20117245830838	5.27448879041172	5.64297615541273	8.30022473700731	6.92236091109521	7.16597762544653	4.60708401400602	4.6409083755503	4.34585165160825	4.50252703229753	4.34104448962066
Picea_mature_1846	12.2018501673895	12.0808424216313	12.3691729814777	12.505994034555	12.6549673243409	13.4032609565498	13.4891436761164	13.1010228671856	13.3186504933302	13.5981711707841	13.7415644590601	14.3391272936355	15.6112505357807	15.1427726633407	15.5130722935789	15.2802840739187	15.1536494545491	16.524808240611	15.0207702351337	15.6039253437269	14.602811641497	15.2064980644231	13.9675442128342
Picea_mature_1991	6.34068715631118	6.62047905736634	6.7343602085152	6.92282704458101	6.31877872141054	8.94737057735957	4.15432791157066	5.65971764954363	5.63081176206102	5.3367237862486	5.0048045056778	5.02247691331	4.80770010218457	4.66528292900559	4.95361285860561	4.83578790122717	4.67172279130856	6.13896434859969	4.60708401400602	5.09082115219264	5.31935715767646	5.35356200470924	5.67882394386009
Picea_mature_93	6.30165401617608	6.51999655560078	6.7343602085152	6.19216608952862	6.41684710254333	6.11392718708091	4.15432791157066	5.63644107751789	5.2782324836922	5.34723649918357	5.07299980219148	5.13604520513757	5.45716513700361	5.05827715817986	5.43971355835284	5.67183300402408	7.48394219829374	7.42220105614813	4.60708401400602	5.26292852396613	4.86428507389391	5.0627328196712	5.01777305414353
Picea_mature_3100	5.41124627342645	5.24375815584756	5.83638102330045	6.77380852073187	7.38859470272129	4.15432791157066	4.15432791157066	5.30862279975167	5.0183113901989	4.65283955380232	4.84609209724135	4.66709896446011	5.45716513700361	5.52720259510323	5.64297615541273	8.43605352635259	7.15158138564018	7.92423856840067	4.15432791157066	4.6409083755503	4.34585165160825	4.67506381992962	4.34104448962066
Picea_mature_1222	4.15432791157066	4.15432791157066	4.68766110067768	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.52722278622192	4.52671323878124	4.31447197086222	4.40165082118627	4.43487152858008	4.43521063818859	4.54205354489015	4.43468500118883	7.27235319311282	7.03999101457278	4.60708401400602	4.5319416279633	4.58134213969906	4.58027012794958	4.74113628066803
Picea_mature_3354	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.68252201602904	5.4096910690784	4.94528131444038	5.08596721903292	5.07606712320788	4.49765317615506	5.18490346708124	4.70102946702181	4.55019380603917	4.49407485009092	4.82649877672664	4.15432791157066	4.46294033821235	4.34585165160825	4.64557521900265	4.64629129856372
Picea_mature_1407	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.52722278622192	4.15432791157066	4.31447197086222	4.29723634273942	4.15432791157066	4.31666621836877	4.37862971759172	4.83578790122717	5.19066129973072	4.82649877672664	5.04914821368095	4.90327470373655	6.28044567408515	6.03172025339899	6.0526472294194
Picea_mature_679	5.70459507763952	5.59084476312615	5.2037864928555	5.04306100696643	5.24679178172193	5.58911217894971	4.15432791157066	5.20652257230831	5.09113042562603	5.06875226817206	4.99041625353558	5.02247691331	4.59686850173534	4.68994582575729	4.78436978346897	5.02884023234927	5.15570260752664	6.4441405141423	4.79204786229763	4.46294033821235	5.53528529131636	6.20534321027124	5.85586545424183
Picea_mature_1538	5.49244850662099	5.51440791816033	5.42654931442308	5.29032922222231	5.82781778669165	4.15432791157066	4.15432791157066	5.48534698606361	5.54776865134159	5.86618780247566	5.82854555631792	5.9220820466127	5.20117245830838	5.75161445969178	5.62862106220543	6.04169637827664	6.00143143886023	5.46529060738633	5.60077181132674	5.18107400260268	6.93018225110104	7.1366430336987	7.32166420454098
Picea_mature_660	8.21785173379337	8.04634316947599	8.01326474108947	8.46425849712839	7.60436175572608	6.77025031824749	4.15432791157066	6.72018458120201	5.61063211730674	4.92830511406953	4.82797402244537	4.84801786052825	4.71280601414119	4.75765667450424	4.70102946702181	5.42947516741063	5.31840307564642	4.15432791157066	4.15432791157066	4.37275746941402	4.86428507389391	4.86664490346588	5.37132899343885
Picea_mature_1590	4.15432791157066	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.61039990967225	5.48388091525992	5.49334637782333	5.32648121457611	5.72588388731644	5.31623785245672	5.29135199966833	5.48254607411483	4.82922230114748	4.82649877672664	5.40102330685804	4.72898384866613	6.21089506688502	6.30423837228071	6.41022445936413
Picea_mature_135	11.502682886914	11.0827015826301	11.1297998160044	11.018268305768	11.0153622577921	10.6633038751524	10.2267024483122	11.5711126709297	12.5234528696664	12.0883724941596	11.984868604962	11.9893191147975	12.5051688766212	12.2580418278556	11.3201262013507	11.4353948839783	11.7927121046093	10.3208774403125	14.1892611630846	11.6063313660879	11.3690119120936	11.5782048021217	11.0737847685018
Picea_mature_1838	5.49244850662099	5.79294284296198	5.06801091950739	5.48570831101356	5.24679178172193	4.15432791157066	4.15432791157066	5.76943812084819	5.83192548986577	5.39818246286389	5.21685819099535	5.2617064020326	4.63873104797824	4.7785134815908	4.47122071198692	4.43468500118883	4.49407485009092	4.82649877672664	4.15432791157066	4.6409083755503	5.13146126951678	5.10853937080772	5.12463702470302
Picea_mature_3267	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.32123329248836	4.31447197086222	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.43194305464247	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_51	4.84112632752452	5.24375815584756	4.68766110067768	4.88371100464306	4.15432791157066	5.58911217894971	4.15432791157066	4.44133932335849	4.41837032470549	4.15432791157066	4.31447197086222	4.15432791157066	4.15432791157066	4.31666621836877	4.37862971759172	4.63841096403754	4.54633399717067	5.60861881423558	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_3232	4.99164456879933	5.00597082157599	4.68766110067768	4.88371100464306	4.93581603755198	4.15432791157066	4.15432791157066	5.20652257230831	5.05554985994441	5.18825048029827	5.0048045056778	4.91537318330068	4.35285822452883	4.55093369990388	4.54205354489015	4.43468500118883	4.63370529206765	4.15432791157066	5.60077181132674	4.72898384866613	5.80838183846496	5.84434869758571	6.19784271678875
Picea_mature_1339	7.11039592357643	6.74379918439206	6.8013121155664	7.29271069218595	7.01719267602403	8.49039131864889	8.51965210532618	6.48116747964178	5.72660306448642	5.15024705934085	5.48497640834943	5.34968787517581	6.99654355432692	6.75571565809861	6.28788032368594	7.42098768091751	7.09948745902174	9.67673923184979	4.93228657753142	4.96181579659511	5.13146126951678	5.5010733853059	5.09054963774972
Picea_mature_993	8.42249821606706	7.44555223197433	7.97122403326562	6.97820045912296	7.71963424161733	6.48224135624394	4.15432791157066	7.42926238392825	6.8883472653788	5.34723649918357	5.45080940986493	5.53115007588087	4.74622883228404	5.27448879041172	5.18537416922983	4.43468500118883	5.24065614300298	4.15432791157066	6.4391471299204	5.53476746007224	6.02967138227928	7.5377705772156	6.28815718285178
Picea_mature_1481	7.73474098395208	7.54855133692423	7.82141101571926	7.7822595471092	6.82168090383637	9.33696825791573	4.15432791157066	7.0466160088287	8.20025365463613	8.0361602710307	7.42556979353976	7.78285322068692	6.60797940337113	6.71164951773633	6.84846850000437	6.16313005773286	6.3699170642898	6.57374754625127	8.13059079873707	7.3404720508605	8.1434833320258	7.5839709215012	7.84087388328364
Picea_mature_3867	4.99164456879933	5.00597082157599	4.90440064780411	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.68023343659607	4.79581271226704	4.65843941584303	4.75650412315732	4.67713888351081	4.55093369990388	4.7442540828489	5.3734946781288	5.02051069544113	6.37427003082384	4.79204786229763	4.6409083755503	5.01961664958889	4.92559849386342	5.05498973384793
Picea_mature_474	6.61733407919336	6.48475652584365	6.24278459656877	6.57045994369943	6.59359336250106	7.21086307263173	4.15432791157066	7.28448735183709	8.00831560783824	6.82917227010607	6.83697120396197	6.93519093852271	6.12009007152029	5.96801699015268	5.75168837344944	5.42947516741063	5.24065614300298	5.09669925792309	7.14184869547412	6.61183011160123	6.46395786281366	6.19447808963367	6.04563268220558
Picea_mature_3502	5.93734990275362	5.85315301404795	6.19216955603989	6.28616446376745	5.96987008825248	6.48224135624394	7.64498339836313	6.43273275779382	7.18869615002711	6.85682208554495	6.84264059976014	6.76742888815799	6.36501629744432	6.27738447538209	6.25383895091271	5.97625171532924	5.74135225152929	5.09669925792309	5.82083784277244	5.60695359526083	6.29269954448522	6.22147046168581	6.48741374051706
Picea_mature_2025	6.58572556703935	6.65237531098404	6.6639516680935	6.57045994369943	6.67394862685694	7.81586892904171	4.15432791157066	5.92604275131342	6.31238833324763	6.03027412344117	5.91786220791521	6.05976007669836	5.31490197300788	5.28509956354093	5.38664254308219	5.83380085701106	6.18849421301763	5.60861881423558	6.58439232108866	5.54959419963069	7.15744739415891	6.93858518217523	7.45927485251381
Picea_mature_3560	8.91643324532787	8.74401951379239	8.6494647706134	8.80202971586035	9.11469181208946	8.41139995322518	4.15432791157066	7.06224497506958	7.19468768892401	6.64686131548128	6.44460527177824	6.30689792776991	5.63964879038983	5.99599490940535	6.01772157415182	6.67218569933609	8.37482305584923	5.60861881423558	6.61164517725106	5.78730744657109	7.16066986219092	7.41854392487498	8.08052004856643
Picea_mature_1890	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.64982745688786	4.84721537729417	5.03968376340129	5.34085096162768	5.07606712320788	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.46294033821235	4.72558194396945	4.77869351654514	4.6798997097801
Picea_mature_3865	7.31325562030581	7.44555223197433	7.63609217252324	7.87141817989935	8.36243244550418	8.04305396624592	4.15432791157066	5.61266815277649	5.30598753400864	4.487583446964	4.38068984044068	4.15432791157066	4.43487152858008	4.31666621836877	4.47122071198692	4.15432791157066	4.49407485009092	4.15432791157066	4.15432791157066	4.15432791157066	4.34585165160825	4.32874410603045	4.15432791157066
Picea_mature_659	4.15432791157066	4.65074203921665	4.90440064780411	4.88371100464306	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.15432791157066	4.15432791157066	4.31447197086222	4.40165082118627	4.88975791287728	4.63931295541441	4.7442540828489	4.71243810429844	4.43194305464247	4.15432791157066	5.40102330685804	5.33816030834599	4.42498522943183	4.64557521900265	4.52698486601355
Picea_mature_628	7.42225591800357	6.91013191894645	6.8013121155664	6.83536714971329	5.47763470001978	7.81586892904171	4.15432791157066	6.51637147865027	7.18267886532569	6.79141797853851	6.67428768300862	6.50586009210076	6.88727765073941	6.76804909923886	6.43847277569962	6.49354806964276	7.33654363176893	9.04161101055361	5.24196552765522	7.05995822900001	7.02913106715809	6.67355661432219	6.06655928788045
Picea_mature_3314	4.84112632752452	4.15432791157066	4.68766110067768	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.41837032470549	4.52671323878124	4.60567341351481	4.58166454489724	5.00788095964685	4.75765667450424	4.60159020208806	4.15432791157066	4.54633399717067	4.82649877672664	5.96242397690186	6.38828558472826	4.58134213969906	4.96230967616457	4.57068392961517
